Model,DPO4034,x
Firmware Version,2.1,x
,,x
Point Format,Y,x
Horizontal Units,S,x
Horizontal Scale,0.0002,x
Sample Interval,2.00E-07,x
Record Length,10000,x
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
1.04E-03,4.69313,4.86844
1.04E-03,4.69031,4.86281
1.04E-03,4.70187,4.86344
1.04E-03,4.69875,4.865
1.04E-03,4.69969,4.86188
1.04E-03,4.69594,4.85875
1.04E-03,4.69531,4.85156
1.04E-03,4.69969,4.85562
1.04E-03,4.69156,4.85313
1.04E-03,4.70219,4.86594
1.04E-03,4.69156,4.85844
1.04E-03,4.69375,4.85875
1.04E-03,4.70156,4.85531
1.04E-03,4.70406,4.86094
1.04E-03,4.70625,4.83125
1.04E-03,4.70125,4.89
1.04E-03,4.69562,4.88719
1.04E-03,4.69969,4.85313
1.04E-03,4.70438,4.85063
1.04E-03,4.69813,4.85688
1.04E-03,4.69875,4.85938
1.04E-03,4.69375,4.86438
1.04E-03,4.69531,4.85938
1.04E-03,4.68656,4.85625
1.04E-03,4.69937,4.85469
1.04E-03,4.70094,4.86313
1.04E-03,4.6975,4.85781
1.04E-03,4.70594,4.85688
1.04E-03,4.70656,4.86406
1.04E-03,4.69906,4.85156
1.04E-03,4.69688,4.96625
1.04E-03,4.71469,4.72438
1.04E-03,4.70719,4.89625
1.04E-03,4.70063,4.86188
1.04E-03,4.69531,4.85125
1.04E-03,4.69969,4.8725
1.04E-03,4.68812,4.86063
1.04E-03,4.68812,4.86063
1.04E-03,4.69937,4.85344
1.04E-03,4.6975,4.8675
1.04E-03,4.69937,4.85063
1.04E-03,4.6975,4.86469
1.04E-03,4.69344,4.85781
1.05E-03,4.68938,4.85344
1.05E-03,4.69313,4.85125
1.05E-03,4.68969,4.85813
1.05E-03,4.70375,4.85656
1.05E-03,4.69531,4.85969
1.05E-03,4.69844,4.86375
1.05E-03,4.70375,4.86344
1.05E-03,4.7,4.86813
1.05E-03,4.69562,4.85656
1.05E-03,4.7025,4.86313
1.05E-03,4.6925,4.8575
1.05E-03,4.70781,4.86844
1.05E-03,4.68969,4.86156
1.05E-03,4.69062,4.8575
1.05E-03,4.70406,4.85156
1.05E-03,4.70125,4.8675
1.05E-03,4.69156,4.85469
1.05E-03,4.7025,4.86031
1.05E-03,4.6925,4.83
1.05E-03,4.68938,4.88594
1.05E-03,4.70156,4.87312
1.05E-03,4.69844,4.85
1.05E-03,4.69937,4.85719
1.05E-03,4.68875,4.86719
1.05E-03,4.68906,4.86281
1.05E-03,4.69219,4.86813
1.05E-03,4.70375,4.86219
1.05E-03,4.69562,4.87063
1.05E-03,4.69813,4.85781
1.05E-03,4.6975,4.87969
1.05E-03,4.69875,4.86719
1.05E-03,4.69531,4.86031
1.05E-03,4.69688,4.86688
1.05E-03,4.68375,4.8575
1.05E-03,4.70844,4.77875
1.05E-03,4.68844,4.98219
1.05E-03,4.68375,4.81594
1.05E-03,4.69469,4.86031
1.05E-03,4.68031,4.85438
1.05E-03,4.68594,4.86969
1.05E-03,4.70344,4.86156
1.05E-03,4.68344,4.85063
1.05E-03,4.68844,4.86313
1.05E-03,4.69813,4.86813
1.05E-03,4.69219,4.85938
1.05E-03,4.69,4.86563
1.05E-03,4.6925,4.86281
1.05E-03,4.6975,4.85438
1.05E-03,4.7,4.86281
1.05E-03,4.69625,4.85219
1.06E-03,4.69719,4.86594
1.06E-03,4.68656,4.86313
1.06E-03,4.68938,4.85938
1.06E-03,4.70656,4.84969
1.06E-03,4.69281,4.85
1.06E-03,4.68719,4.86188
1.06E-03,4.70187,4.86
1.06E-03,4.69906,4.85313
1.06E-03,4.695,4.85063
1.06E-03,4.69406,4.85156
1.06E-03,4.69437,4.86438
1.06E-03,4.69969,4.86969
1.06E-03,4.69937,4.85844
1.06E-03,4.70281,4.85125
1.06E-03,4.7025,4.82594
1.06E-03,4.69281,4.86719
1.06E-03,4.70094,4.88031
1.06E-03,4.6975,4.8475
1.06E-03,4.69688,4.85438
1.06E-03,4.7025,4.86313
1.06E-03,4.70031,4.85375
1.06E-03,4.70719,4.85406
1.06E-03,4.70219,4.85344
1.06E-03,4.7025,4.85531
1.06E-03,4.7,4.85625
1.06E-03,4.69437,4.85313
1.06E-03,4.68531,4.85625
1.06E-03,4.69437,4.85688
1.06E-03,4.69688,4.85469
1.06E-03,4.70438,4.86031
1.06E-03,4.70187,4.85594
1.06E-03,4.70469,4.88625
1.06E-03,4.68938,4.8025
1.06E-03,4.68938,4.8725
1.06E-03,4.69375,4.8525
1.06E-03,4.69844,4.86563
1.06E-03,4.69437,4.86313
1.06E-03,4.70469,4.86594
1.06E-03,4.69125,4.85844
1.06E-03,4.68938,4.86188
1.06E-03,4.70406,4.86094
1.06E-03,4.70125,4.87188
1.06E-03,4.69375,4.86156
1.06E-03,4.69906,4.85719
1.06E-03,4.69969,4.86469
1.06E-03,4.69094,4.86531
1.06E-03,4.69125,4.86594
1.06E-03,4.69094,4.85313
1.06E-03,4.69125,4.87781
1.06E-03,4.70063,4.85375
1.07E-03,4.69844,4.85562
1.07E-03,4.69906,4.86156
1.07E-03,4.69937,4.86125
1.07E-03,4.69125,4.85969
1.07E-03,4.69406,4.85844
1.07E-03,4.69375,4.85375
1.07E-03,4.68406,4.85344
1.07E-03,4.69156,4.86344
1.07E-03,4.69313,4.85562
1.07E-03,4.68469,4.85781
1.07E-03,4.69969,4.86188
1.07E-03,4.69125,4.82437
1.07E-03,4.69156,4.89406
1.07E-03,4.70469,4.86219
1.07E-03,4.7025,4.85875
1.07E-03,4.68719,4.84469
1.07E-03,4.6975,4.85281
1.07E-03,4.70312,4.85813
1.07E-03,4.69406,4.85375
1.07E-03,4.68875,4.86188
1.07E-03,4.69656,4.865
1.07E-03,4.69594,4.85156
1.07E-03,4.68688,4.86094
1.07E-03,4.68594,4.85781
1.07E-03,4.695,4.86313
1.07E-03,4.69219,4.86031
1.07E-03,4.6875,4.8675
1.07E-03,4.69875,4.92375
1.07E-03,4.6775,4.74812
1.07E-03,4.68906,4.92656
1.07E-03,4.6825,4.83812
1.07E-03,4.69125,4.86563
1.07E-03,4.69688,4.84688
1.07E-03,4.69719,4.85938
1.07E-03,4.7,4.86438
1.07E-03,4.69344,4.84938
1.07E-03,4.69813,4.86438
1.07E-03,4.68125,4.87
1.07E-03,4.69156,4.8575
1.07E-03,4.69875,4.86969
1.07E-03,4.68656,4.86219
1.07E-03,4.70594,4.86156
1.07E-03,4.70812,4.86344
1.07E-03,4.68063,4.8575
1.07E-03,4.69656,4.85688
1.07E-03,4.69437,4.86781
1.07E-03,4.69375,4.86937
1.07E-03,4.69344,4.86969
1.07E-03,4.68594,4.86906
1.07E-03,4.69688,4.86656
1.08E-03,4.68906,4.86563
1.08E-03,4.69781,4.87469
1.08E-03,4.70094,4.87625
1.08E-03,4.70031,4.86563
1.08E-03,4.69719,4.86
1.08E-03,4.69656,4.87219
1.08E-03,4.69625,4.86156
1.08E-03,4.69156,4.86156
1.08E-03,4.69781,4.86
1.08E-03,4.68406,4.83688
1.08E-03,4.69437,4.89625
1.08E-03,4.70406,4.86188
1.08E-03,4.70531,4.86156
1.08E-03,4.69406,4.86156
1.08E-03,4.7,4.86781
1.08E-03,4.69031,4.87344
1.08E-03,4.70094,4.86
1.08E-03,4.69656,4.8725
1.08E-03,4.69281,4.85938
1.08E-03,4.68812,4.86719
1.08E-03,4.69656,4.86594
1.08E-03,4.6825,4.87375
1.08E-03,4.69281,4.85
1.08E-03,4.70031,4.86563
1.08E-03,4.68438,4.87406
1.08E-03,4.69562,4.935
1.08E-03,4.69313,4.7725
1.08E-03,4.6875,4.87938
1.08E-03,4.69125,4.85781
1.08E-03,4.68906,4.84906
1.08E-03,4.68187,4.86719
1.08E-03,4.68719,4.85531
1.08E-03,4.69531,4.85094
1.08E-03,4.69,4.86
1.08E-03,4.685,4.85813
1.08E-03,4.69688,4.87063
1.08E-03,4.68531,4.85438
1.08E-03,4.68094,4.85469
1.08E-03,4.69875,4.8675
1.08E-03,4.68688,4.86438
1.08E-03,4.70187,4.85469
1.08E-03,4.70156,4.86781
1.08E-03,4.69406,4.86719
1.08E-03,4.70219,4.86937
1.08E-03,4.695,4.845
1.08E-03,4.70094,4.85719
1.08E-03,4.68969,4.86125
1.08E-03,4.70656,4.85875
1.08E-03,4.69219,4.87
1.08E-03,4.68906,4.86375
1.09E-03,4.69937,4.87031
1.09E-03,4.69844,4.85469
1.09E-03,4.69969,4.85875
1.09E-03,4.69562,4.85219
1.09E-03,4.69375,4.85
1.09E-03,4.69062,4.86063
1.09E-03,4.69094,4.855
1.09E-03,4.68875,4.86438
1.09E-03,4.68906,4.88656
1.09E-03,4.69313,4.8675
1.09E-03,4.69125,4.86
1.09E-03,4.69156,4.86219
1.09E-03,4.69781,4.865
1.09E-03,4.68313,4.85906
1.09E-03,4.70063,4.87312
1.09E-03,4.68594,4.86969
1.09E-03,4.68969,4.865
1.09E-03,4.695,4.85063
1.09E-03,4.69969,4.85938
1.09E-03,4.69625,4.86438
1.09E-03,4.70063,4.84813
1.09E-03,4.69906,4.86406
1.09E-03,4.69781,4.97781
1.09E-03,4.71281,4.72906
1.09E-03,4.67938,4.90781
1.09E-03,4.68781,4.86625
1.09E-03,4.70125,4.85094
1.09E-03,4.69219,4.86969
1.09E-03,4.69094,4.86063
1.09E-03,4.69125,4.875
1.09E-03,4.68562,4.86375
1.09E-03,4.6825,4.86406
1.09E-03,4.69625,4.86563
1.09E-03,4.68625,4.87625
1.09E-03,4.69719,4.86281
1.09E-03,4.68812,4.86469
1.09E-03,4.69,4.87344
1.09E-03,4.6925,4.87031
1.09E-03,4.69906,4.86469
1.09E-03,4.69688,4.86656
1.09E-03,4.69313,4.86219
1.09E-03,4.69375,4.86219
1.09E-03,4.70094,4.8625
1.09E-03,4.68562,4.86656
1.09E-03,4.69656,4.85969
1.09E-03,4.71375,4.85938
1.09E-03,4.69344,4.87219
1.09E-03,4.69688,4.85938
1.09E-03,4.69844,4.8625
1.09E-03,4.7,4.86969
1.10E-03,4.7025,4.87094
1.10E-03,4.69313,4.86344
1.10E-03,4.69031,4.85906
1.10E-03,4.68406,4.85781
1.10E-03,4.69094,4.82313
1.10E-03,4.68812,4.89844
1.10E-03,4.69094,4.88875
1.10E-03,4.7,4.86406
1.10E-03,4.69437,4.8625
1.10E-03,4.68688,4.86531
1.10E-03,4.70219,4.86688
1.10E-03,4.70187,4.86625
1.10E-03,4.69781,4.865
1.10E-03,4.69062,4.86375
1.10E-03,4.70031,4.85813
1.10E-03,4.69313,4.87031
1.10E-03,4.70219,4.86937
1.10E-03,4.69375,4.86813
1.10E-03,4.70063,4.87188
1.10E-03,4.705,4.86625
1.10E-03,4.70969,4.90563
1.10E-03,4.68313,4.81656
1.10E-03,4.69531,4.89094
1.10E-03,4.69219,4.83938
1.10E-03,4.6925,4.88719
1.10E-03,4.69313,4.86937
1.10E-03,4.70312,4.87031
1.10E-03,4.70312,4.87563
1.10E-03,4.69031,4.85875
1.10E-03,4.69562,4.86719
1.10E-03,4.68219,4.84719
1.10E-03,4.70187,4.86688
1.10E-03,4.70562,4.86969
1.10E-03,4.70156,4.86156
1.10E-03,4.70438,4.87344
1.10E-03,4.69375,4.86906
1.10E-03,4.69156,4.86563
1.10E-03,4.70187,4.86188
1.10E-03,4.7025,4.85813
1.10E-03,4.69313,4.85562
1.10E-03,4.69344,4.85719
1.10E-03,4.68281,4.85938
1.10E-03,4.68281,4.85969
1.10E-03,4.70344,4.86156
1.10E-03,4.69813,4.86125
1.10E-03,4.70156,4.86313
1.10E-03,4.69437,4.87063
1.10E-03,4.70031,4.86688
1.10E-03,4.70406,4.86344
1.10E-03,4.69219,4.85094
1.11E-03,4.6975,4.86969
1.11E-03,4.6975,4.86313
1.11E-03,4.69594,4.83125
1.11E-03,4.69906,4.89719
1.11E-03,4.67594,4.86531
1.11E-03,4.68875,4.86063
1.11E-03,4.695,4.85938
1.11E-03,4.69031,4.86313
1.11E-03,4.69656,4.87156
1.11E-03,4.69219,4.86438
1.11E-03,4.6975,4.86125
1.11E-03,4.68187,4.85688
1.11E-03,4.69719,4.8625
1.11E-03,4.69,4.85625
1.11E-03,4.68469,4.85344
1.11E-03,4.68594,4.85844
1.11E-03,4.68875,4.86156
1.11E-03,4.70219,4.86906
1.11E-03,4.70812,4.7925
1.11E-03,4.70312,4.98531
1.11E-03,4.70187,4.82719
1.11E-03,4.69719,4.86969
1.11E-03,4.69562,4.85844
1.11E-03,4.70063,4.86438
1.11E-03,4.70063,4.86719
1.11E-03,4.69062,4.86188
1.11E-03,4.71156,4.87156
1.11E-03,4.70594,4.86
1.11E-03,4.70625,4.85469
1.11E-03,4.70063,4.86719
1.11E-03,4.70375,4.855
1.11E-03,4.69094,4.86188
1.11E-03,4.69562,4.86094
1.11E-03,4.6875,4.86813
1.11E-03,4.69406,4.865
1.11E-03,4.68781,4.86969
1.11E-03,4.70875,4.8625
1.11E-03,4.70406,4.85688
1.11E-03,4.70438,4.86906
1.11E-03,4.70562,4.85656
1.11E-03,4.70406,4.86406
1.11E-03,4.7,4.87094
1.11E-03,4.69656,4.86656
1.11E-03,4.69344,4.86313
1.11E-03,4.70562,4.85875
1.11E-03,4.70438,4.8575
1.11E-03,4.69719,4.86281
1.11E-03,4.69906,4.88656
1.11E-03,4.70719,4.86469
1.11E-03,4.70063,4.85562
1.12E-03,4.68531,4.82906
1.12E-03,4.68875,4.90062
1.12E-03,4.69281,4.85844
1.12E-03,4.69688,4.86375
1.12E-03,4.69875,4.85906
1.12E-03,4.70312,4.86656
1.12E-03,4.69344,4.87375
1.12E-03,4.69469,4.86156
1.12E-03,4.695,4.86438
1.12E-03,4.69625,4.85906
1.12E-03,4.68594,4.8725
1.12E-03,4.69469,4.85719
1.12E-03,4.69281,4.85625
1.12E-03,4.69094,4.855
1.12E-03,4.69594,4.845
1.12E-03,4.69656,4.87031
1.12E-03,4.69562,4.89906
1.12E-03,4.69437,4.82938
1.12E-03,4.68438,4.855
1.12E-03,4.70469,4.87375
1.12E-03,4.70031,4.85063
1.12E-03,4.69719,4.85125
1.12E-03,4.70531,4.85938
1.12E-03,4.695,4.85875
1.12E-03,4.69437,4.8575
1.12E-03,4.68344,4.85125
1.12E-03,4.69937,4.86344
1.12E-03,4.69969,4.86063
1.12E-03,4.70094,4.86375
1.12E-03,4.70031,4.86094
1.12E-03,4.69031,4.86531
1.12E-03,4.70031,4.85969
1.12E-03,4.70438,4.87344
1.12E-03,4.70531,4.86469
1.12E-03,4.69875,4.86
1.12E-03,4.69094,4.86594
1.12E-03,4.695,4.86125
1.12E-03,4.69813,4.86313
1.12E-03,4.69437,4.87063
1.12E-03,4.69875,4.85781
1.12E-03,4.6925,4.87156
1.12E-03,4.6975,4.87719
1.12E-03,4.69844,4.85719
1.12E-03,4.69969,4.86844
1.12E-03,4.69906,4.85844
1.12E-03,4.69875,4.87625
1.12E-03,4.69781,4.875
1.12E-03,4.71281,4.86
1.12E-03,4.68469,4.82969
1.12E-03,4.70625,4.88875
1.13E-03,4.69125,4.85906
1.13E-03,4.68969,4.86281
1.13E-03,4.69719,4.87469
1.13E-03,4.6975,4.86969
1.13E-03,4.6925,4.86688
1.13E-03,4.69031,4.86813
1.13E-03,4.69344,4.86531
1.13E-03,4.68812,4.86188
1.13E-03,4.69906,4.865
1.13E-03,4.70688,4.87563
1.13E-03,4.70469,4.85281
1.13E-03,4.70625,4.87938
1.13E-03,4.69437,4.86375
1.13E-03,4.70063,4.8675
1.13E-03,4.70937,4.89531
1.13E-03,4.70719,4.80594
1.13E-03,4.69031,4.88188
1.13E-03,4.70688,4.85625
1.13E-03,4.69656,4.86344
1.13E-03,4.69719,4.87656
1.13E-03,4.70187,4.86656
1.13E-03,4.69375,4.8725
1.13E-03,4.69375,4.85281
1.13E-03,4.69719,4.86344
1.13E-03,4.695,4.85938
1.13E-03,4.69406,4.86063
1.13E-03,4.69437,4.86344
1.13E-03,4.69094,4.86781
1.13E-03,4.7075,4.86813
1.13E-03,4.69969,4.87375
1.13E-03,4.70375,4.87969
1.13E-03,4.70031,4.86375
1.13E-03,4.69719,4.85969
1.13E-03,4.69937,4.87031
1.13E-03,4.69781,4.85625
1.13E-03,4.70187,4.85531
1.13E-03,4.70688,4.85781
1.13E-03,4.69688,4.85438
1.13E-03,4.69656,4.87219
1.13E-03,4.69562,4.87063
1.13E-03,4.70531,4.86
1.13E-03,4.70594,4.86594
1.13E-03,4.69937,4.85875
1.13E-03,4.6975,4.85906
1.13E-03,4.69781,4.85
1.13E-03,4.69281,4.82656
1.13E-03,4.69875,4.87312
1.13E-03,4.70625,4.88656
1.13E-03,4.69156,4.87094
1.13E-03,4.68156,4.855
1.14E-03,4.69781,4.87438
1.14E-03,4.70719,4.87375
1.14E-03,4.70406,4.86937
1.14E-03,4.70875,4.87031
1.14E-03,4.70281,4.86438
1.14E-03,4.685,4.86156
1.14E-03,4.70281,4.85188
1.14E-03,4.6975,4.865
1.14E-03,4.69594,4.87031
1.14E-03,4.69844,4.85219
1.14E-03,4.70063,4.86656
1.14E-03,4.70656,4.97875
1.14E-03,4.68812,4.7
1.14E-03,4.69281,4.93625
1.14E-03,4.69719,4.84
1.14E-03,4.69719,4.86781
1.14E-03,4.70875,4.865
1.14E-03,4.70937,4.85406
1.14E-03,4.70344,4.86969
1.14E-03,4.6975,4.86781
1.14E-03,4.69125,4.86594
1.14E-03,4.69813,4.87
1.14E-03,4.69531,4.865
1.14E-03,4.68844,4.87438
1.14E-03,4.69875,4.86313
1.14E-03,4.69375,4.85219
1.14E-03,4.70281,4.85188
1.14E-03,4.69906,4.86438
1.14E-03,4.69594,4.86344
1.14E-03,4.68625,4.87438
1.14E-03,4.69,4.85938
1.14E-03,4.69219,4.87594
1.14E-03,4.69406,4.86406
1.14E-03,4.70156,4.86406
1.14E-03,4.69719,4.85531
1.14E-03,4.69656,4.86469
1.14E-03,4.70187,4.86844
1.14E-03,4.6975,4.85656
1.14E-03,4.69375,4.85781
1.14E-03,4.70469,4.87844
1.14E-03,4.68625,4.85781
1.14E-03,4.7025,4.86438
1.14E-03,4.70125,4.85781
1.14E-03,4.7,4.82719
1.14E-03,4.68906,4.90437
1.14E-03,4.69625,4.86969
1.14E-03,4.68781,4.85281
1.14E-03,4.70531,4.86937
1.14E-03,4.7,4.86844
1.14E-03,4.70562,4.86375
1.15E-03,4.70906,4.87188
1.15E-03,4.70063,4.85906
1.15E-03,4.69688,4.8575
1.15E-03,4.69656,4.86656
1.15E-03,4.70406,4.85594
1.15E-03,4.70438,4.85594
1.15E-03,4.68094,4.85719
1.15E-03,4.68938,4.85813
1.15E-03,4.69281,4.87094
1.15E-03,4.68594,4.79031
1.15E-03,4.69437,4.97906
1.15E-03,4.70344,4.81281
1.15E-03,4.68844,4.87781
1.15E-03,4.70063,4.85531
1.15E-03,4.69625,4.87156
1.15E-03,4.70969,4.87344
1.15E-03,4.69688,4.86156
1.15E-03,4.69031,4.85781
1.15E-03,4.68344,4.87125
